Age,,B,T,Ht,Wt,DoB,Yrs,G,GS,Batting,Defense,P,C,1B,2B,3B,SS,LF,CF,RF,OF,DH,PH,PR,WAR,Salary,,bbrefID,year,team
34,do DO,R,R,"6' 0""",205,29513,12,153,151,153,118,0,0,0,0,0,0,0,0,118,118,33,2,0,4.8,14000000,All-Star,bautijo02,2015,TOR
35,do DO,R,R,"6' 0""",205,29513,13,116,116,116,91,0,0,1,0,0,0,0,0,91,91,26,0,0,1.1,14000000,,bautijo02,2016,TOR
36,do DO,R,R,"6' 0""",205,29513,14,157,155,157,145,0,0,1,0,8,0,0,0,143,143,11,2,0,-1.7,18000000,,bautijo02,2017,TOR
37,do DO,R,R,"6' 0""",205,29513,15,83,66,83,70,0,0,2,1,11,0,14,0,45,58,1,15,0,1.4,545000,,bautijo02,2018,NYM
24,pr PR,R,R,"6' 0""",185,34481,3,32,32,2,32,32,0,0,0,0,0,0,0,0,0,0,0,0,3.8,570000,All-Star,berrijo01,2018,MIN
28,do DO,L,L,"5' 9""",185,30560,2,37,20,37,25,0,0,0,0,0,0,21,5,0,26,0,9,3,0.5,480000,,constjo01,2012,ATL
40,cu CU,R,R,"6' 4""",255,26273,10,17,0,17,16,17,0,0,0,0,0,0,0,0,0,0,0,0,-0.3,2500000,,contrjo01,2012,PHI
23,do DO,R,R,"6' 0""",200,33092,2,5,0,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,-0.3,501000,,dominjo01,2014,LAD
20,cu CU,R,R,"6' 3""",240,33816,1st,28,28,25,28,28,0,0,0,0,0,0,0,0,0,0,0,0,6.7,490000,All-Star,fernajo02,2013,MIA
21,cu CU,R,R,"6' 3""",240,33816,2,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,1,635000,,fernajo02,2014,MIA
22,cu CU,R,R,"6' 3""",240,33816,3,11,11,10,11,11,0,0,0,0,0,0,0,0,0,0,0,0,1.7,651000,,fernajo02,2015,MIA
23,cu CU,R,R,"6' 3""",240,33816,4,30,29,28,29,29,0,0,0,0,0,0,0,0,0,0,1,0,4.6,2800000,All-Star,fernajo02,2016,MIA
22,cu CU,R,R,"5' 11""",194,32878,2,25,23,25,24,0,0,0,0,0,24,0,0,0,0,1,0,1,0.3,2060000,,iglesjo01,2012,BOS
23,cu CU,R,R,"5' 11""",194,32878,3,46,43,46,45,0,0,0,0,3,42,0,0,0,0,1,0,1,0.4,2060000,,iglesjo01,2013,DET
25,cu CU,R,R,"5' 11""",194,32878,4,120,115,120,119,0,0,0,0,0,119,0,0,0,0,0,1,2,1.5,1443750,All-Star,iglesjo01,2015,DET
26,cu CU,R,R,"5' 11""",194,32878,5,137,131,137,136,0,0,0,0,0,136,0,0,0,0,0,2,1,1.7,2100000,,iglesjo01,2016,DET
27,cu CU,R,R,"5' 11""",194,32878,6,130,128,130,130,0,0,0,0,0,130,0,0,0,0,0,0,0,1.3,4100000,,iglesjo01,2017,DET
28,cu CU,R,R,"5' 11""",194,32878,7,125,120,125,122,0,0,0,0,0,122,0,0,0,0,1,3,1,2.2,6275000,,iglesjo01,2018,DET
23,do DO,R,R,"6' 0""",190,34322,2,47,0,3,47,47,0,0,0,0,0,0,0,0,0,0,0,0,0.7,536000,,leclejo01,2017,TEX
27,ve VE,B,R,"6' 1""",205,30976,3,69,51,69,66,0,66,0,0,0,0,0,0,0,0,1,8,1,-0.1,481500,,lobatjo01,2012,TBR
28,ve VE,B,R,"6' 1""",205,30976,4,100,76,100,96,0,96,0,0,0,0,0,0,0,0,1,9,2,1.5,496500,,lobatjo01,2013,TBR
29,ve VE,B,R,"6' 1""",205,30976,5,66,58,66,64,0,64,0,0,0,0,0,0,0,0,0,2,0,0.6,900000,,lobatjo01,2014,WSN
30,ve VE,B,R,"6' 1""",205,30976,6,44,38,44,42,0,42,0,0,0,0,0,0,0,0,0,2,0,-0.5,1200000,,lobatjo01,2015,WSN
31,ve VE,B,R,"6' 1""",205,30976,7,39,32,39,38,0,38,0,0,0,0,0,0,0,0,0,1,0,0.3,1387500,,lobatjo01,2016,WSN
32,ve VE,B,R,"6' 1""",205,30976,8,51,43,51,50,0,50,0,0,0,0,0,0,0,0,0,3,0,-1,1575000,,lobatjo01,2017,WSN
28,ve VE,R,R,"6' 0""",205,30644,9,66,52,66,53,0,0,11,4,39,0,0,0,1,1,12,6,0,0.1,800000,,lopezjo01,2012,CLE
28,ve VE,R,R,"6' 6""",215,32349,2,106,63,106,72,0,0,33,0,0,0,24,0,17,41,3,32,0,1.5,535000,,martijo08,2017,STL
29,ve VE,R,R,"6' 6""",215,32349,3,152,134,152,127,0,0,84,0,0,0,0,0,46,46,8,17,0,1.5,560400,,martijo08,2018,STL
27,ve VE,L,L,"5' 11""",265,30984,5,51,0,3,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0.9,925000,,mijarjo01,2012,KCR
28,ve VE,L,L,"5' 11""",265,30984,6,60,0,55,60,60,0,0,0,0,0,0,0,0,0,0,0,0,-0.1,1800000,,mijarjo01,2013,SFG
37,pr PR,R,R,"6' 0""",250,27548,13,102,80,102,102,0,102,0,0,0,0,0,0,0,0,0,1,0,1.1,1500000,,molinjo01,2012,TBR
38,pr PR,R,R,"6' 0""",250,27548,14,99,88,99,96,0,96,0,0,0,0,0,0,0,0,1,3,0,0.1,1500000,,molinjo01,2013,TBR
39,pr PR,R,R,"6' 0""",250,27548,15,80,70,80,80,0,80,0,0,0,0,0,0,0,0,0,2,0,-1.9,1750000,,molinjo01,2014,TBR
22,ve VE,R,R,"6' 0""",196,34454,2,72,56,72,62,0,0,0,12,0,31,8,13,0,21,1,8,2,0.1,507500,,perazjo01,2016,CIN
23,ve VE,R,R,"6' 0""",196,34454,3,143,119,143,130,0,0,0,77,0,55,0,2,0,2,0,12,2,-0.7,540000,,perazjo01,2017,CIN
24,ve VE,R,R,"6' 0""",196,34454,4,157,152,157,156,0,0,0,0,0,156,0,0,1,1,0,2,0,2.3,570000,,perazjo01,2018,CIN
25,ve VE,R,R,"6' 0""",220,32833,2,37,21,37,30,0,0,0,27,0,0,2,0,1,3,3,7,6,-0.6,510000,,pireljo01,2015,NYY
28,ve VE,R,R,"6' 0""",220,32833,5,146,103,146,111,0,0,9,77,0,0,31,0,5,34,2,37,1,-0.1,556200,,pireljo01,2018,SDG
24,co CO,R,L,"6' 1""",220,32532,2,33,33,1,33,33,0,0,0,0,0,0,0,0,0,0,0,0,5.1,500000,,quintjo01,2013,CHW
25,co CO,R,L,"6' 1""",220,32532,3,32,32,4,32,32,0,0,0,0,0,0,0,0,0,0,0,0,3.1,850000,,quintjo01,2014,CHW
26,co CO,R,L,"6' 1""",220,32532,4,32,32,4,32,32,0,0,0,0,0,0,0,0,0,0,0,0,4,3400000,,quintjo01,2015,CHW
27,co CO,R,L,"6' 1""",220,32532,5,32,32,1,32,32,0,0,0,0,0,0,0,0,0,0,0,0,5.4,5400000,All-Star,quintjo01,2016,CHW
28,co CO,R,L,"6' 1""",220,32532,6,14,14,13,14,14,0,0,0,0,0,0,0,0,0,0,0,0,1.1,7000000,,quintjo01,2017,CHC
29,co CO,R,L,"6' 1""",220,32532,7,32,32,30,32,32,0,0,0,0,0,0,0,0,0,0,0,0,1.7,8850000,,quintjo01,2018,CHC
22,do DO,B,R,"5' 9""",165,33864,3,97,84,97,94,0,0,0,33,13,46,2,0,0,2,1,3,3,1.4,511300,,ramirjo01,2015,CLE
26,do DO,R,R,"6' 1""",220,32894,3,33,0,33,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0.1,507500,,ramirjo02,2016,ATL
23,do DO,B,R,"5' 9""",165,33864,4,152,144,152,151,0,0,0,9,117,5,48,0,0,48,0,2,3,4.1,518200,,ramirjo01,2016,CLE
27,do DO,R,R,"6' 1""",220,32894,4,68,0,64,68,68,0,0,0,0,0,0,0,0,0,0,0,0,1,536250,,ramirjo02,2017,ATL
24,do DO,B,R,"5' 9""",165,33864,5,152,151,152,151,0,0,0,71,88,0,0,0,0,0,0,1,0,6.9,971400,All-Star,ramirjo01,2017,CLE
28,do DO,R,R,"6' 1""",220,32894,5,7,0,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,-0.9,565000,,ramirjo02,2018,ATL
25,do DO,B,R,"5' 9""",190,33864,6,157,157,157,153,0,0,0,16,137,0,0,0,0,0,4,0,0,7.9,2828600,All-Star,ramirjo01,2018,CLE
29,do DO,B,R,"6' 0""",195,30478,10,160,160,160,160,0,0,0,0,0,160,0,0,0,0,0,0,0,3,10000000,,reyesjo01,2012,MIA
30,do DO,B,R,"6' 0""",195,30478,11,93,92,93,92,0,0,0,0,0,92,0,0,0,0,0,1,0,2.6,10000000,,reyesjo01,2013,TOR
31,do DO,B,R,"6' 0""",195,30478,12,143,142,143,142,0,0,0,0,0,142,0,0,0,0,0,0,1,3.2,16000000,,reyesjo01,2014,TOR
32,do DO,B,R,"6' 0""",195,30478,13,47,47,47,47,0,0,0,0,0,47,0,0,0,0,0,0,0,-0.2,22000000,,reyesjo01,2015,COL
34,do DO,B,R,"6' 0""",195,30478,15,145,126,145,136,0,0,0,28,36,80,1,1,0,2,0,11,0,-0.6,22000000,,reyesjo01,2017,NYM
35,do DO,B,R,"6' 0""",195,30478,16,110,48,110,64,1,0,0,13,28,25,0,0,0,0,0,40,9,-1,2000000,,reyesjo01,2018,NYM
23,ve VE,R,R,"5' 11""",210,32367,3,103,79,103,96,0,0,0,0,0,0,32,0,77,109,0,11,0,-0.1,750000,,tabatjo01,2012,PIT
24,ve VE,R,R,"5' 11""",210,32367,4,106,73,106,89,0,0,0,0,0,0,40,0,50,90,0,29,0,1.3,1000000,,tabatjo01,2013,PIT
25,ve VE,R,R,"5' 11""",210,32367,5,80,34,80,50,0,0,0,0,0,0,18,1,37,56,1,40,2,-0.2,3000000,,tabatjo01,2014,PIT
26,ve VE,R,R,"5' 11""",210,32367,6,27,5,27,8,0,0,0,0,0,0,3,0,5,8,1,18,1,-0.3,4000000,,tabatjo01,2015,PIT
23,ve VE,L,L,"6' 2""",175,34236,2,62,0,57,62,62,0,0,0,0,0,0,0,0,0,0,0,0,0.4,535400,,torrejo02,2017,SDG
25,do DO,R,R,"6' 2""",200,33493,3,36,28,32,34,34,0,0,0,0,0,0,0,0,0,0,0,2,1.8,535000,,urenajo01,2017,MIA
34,do DO,R,R,"6' 4""",265,28573,10,71,0,4,71,71,0,0,0,0,0,0,0,0,0,0,0,0,0.7,9000000,,valvejo01,2012,DET
35,do DO,R,R,"6' 4""",265,28573,11,20,0,1,20,20,0,0,0,0,0,0,0,0,0,0,0,0,-0.2,2000000,,valvejo01,2013,DET
36,do DO,R,R,"6' 4""",265,28573,12,21,0,20,21,21,0,0,0,0,0,0,0,0,0,0,0,0,-0.8,1000000,,valvejo01,2014,NYM
31,do DO,R,R,"6' 6""",240,29514,7,72,0,67,72,72,0,0,0,0,0,0,0,0,0,0,0,0,0.5,2000000,,verasjo01,2012,MIL
32,do DO,R,R,"6' 6""",240,29514,8,25,0,3,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0.3,1850000,,verasjo01,2013,DET
33,do DO,R,R,"6' 6""",240,29514,9,12,0,12,12,12,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,3850000,,verasjo01,2014,CHC
32,us US,R,R,"6' 5""",230,29356,12,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0.8,15750000,,beckejo02,2012,LAD
33,us US,R,R,"6' 5""",230,29356,13,8,8,7,8,8,0,0,0,0,0,0,0,0,0,0,0,0,-0.8,15750000,,beckejo02,2013,LAD
34,us US,R,R,"6' 5""",230,29356,14,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,2.3,15750000,,beckejo02,2014,LAD
24,us US,B,R,"6' 4""",240,33830,2,159,141,159,147,0,0,147,0,0,0,0,0,0,0,2,17,0,1.7,549000,,belljo02,2017,PIT
25,us US,B,R,"6' 4""",240,33830,3,148,136,148,137,0,0,137,0,0,0,0,0,0,0,1,12,0,0.8,572500,,belljo02,2018,PIT
26,us US,R,R,"6' 3""",240,31450,2,28,11,27,28,28,0,0,0,0,0,0,0,0,0,0,0,0,1,486000,,collmjo01,2012,ARI
27,us US,R,R,"6' 3""",240,31450,3,49,0,46,49,49,0,0,0,0,0,0,0,0,0,0,0,0,0.9,504000,,collmjo01,2013,ARI
28,us US,R,R,"6' 3""",240,31450,4,33,28,32,33,33,0,0,0,0,0,0,0,0,0,0,0,0,2.2,925000,,collmjo01,2014,ARI
29,us US,R,R,"6' 3""",240,31450,5,44,12,41,44,44,0,0,0,0,0,0,0,0,0,0,0,0,1.2,1400000,,collmjo01,2015,ARI
30,us US,R,R,"6' 3""",240,31450,6,15,0,15,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0.2,1825000,,collmjo01,2016,ARI
31,us US,R,R,"6' 3""",240,31450,7,11,0,10,11,11,0,0,0,0,0,0,0,0,0,0,0,0,-0.8,1200000,,collmjo01,2017,ATL
26,us US,R,R,"6' 1""",210,31389,2,75,74,75,75,0,3,1,0,71,0,0,0,0,0,0,0,0,1.5,480000,,donaljo02,2012,OAK
27,us US,R,R,"6' 1""",210,31389,3,158,158,158,155,0,0,1,0,155,1,0,0,0,0,2,0,0,7.7,492500,,donaljo02,2013,OAK
28,us US,R,R,"6' 1""",210,31389,4,158,155,158,150,0,0,0,0,150,0,0,0,0,0,9,3,0,7.5,500000,All-Star,donaljo02,2014,OAK
29,us US,R,R,"6' 1""",210,31389,5,158,157,158,150,0,0,0,0,150,0,0,0,0,0,7,1,0,8.5,4300000,All-Star,donaljo02,2015,TOR
30,us US,R,R,"6' 1""",210,31389,6,155,154,155,136,0,0,0,0,136,0,0,0,0,0,19,1,0,7.6,11650000,All-Star,donaljo02,2016,TOR
31,us US,R,R,"6' 1""",210,31389,7,113,112,113,105,0,0,0,0,105,4,0,0,0,0,7,1,0,4.8,17000000,,donaljo02,2017,TOR
32,us US,R,R,"6' 1""",210,31389,8,36,36,36,26,0,0,1,0,26,0,0,0,0,0,10,0,0,0.5,23000000,,donaljo02,2018,TOR
26,us US,R,L,"6' 1""",245,31763,2,34,0,33,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0.2,493500,,edginjo01,2013,NYM
29,us US,R,L,"6' 1""",245,31763,4,16,0,15,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,625000,,edginjo01,2016,NYM
30,us US,R,L,"6' 1""",245,31763,5,46,0,44,46,46,0,0,0,0,0,0,0,0,0,0,0,0,0.7,675000,,edginjo01,2017,NYM
27,us US,R,R,"6' 0""",195,31278,1st,42,0,3,41,41,0,0,0,0,0,0,0,0,0,0,0,1,-0.1,490000,,fieldjo03,2013,HOU
28,us US,R,R,"6' 0""",195,31278,2,54,0,3,54,54,0,0,0,0,0,0,0,0,0,0,0,0,-0.2,506500,,fieldjo03,2014,HOU
29,us US,R,R,"6' 0""",195,31278,3,54,0,4,54,54,0,0,0,0,0,0,0,0,0,0,0,0,0.5,516700,,fieldjo03,2015,HOU
30,us US,R,R,"6' 0""",195,31278,4,15,0,2,15,15,0,0,0,0,0,0,0,0,0,0,0,0,-0.4,900000,,fieldjo03,2016,HOU
31,us US,R,R,"6' 0""",195,31278,5,57,0,55,57,57,0,0,0,0,0,0,0,0,0,0,0,0,0.9,1050000,,fieldjo03,2017,LAD
32,us US,R,R,"6' 0""",195,31278,6,45,0,45,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0.9,2200000,,fieldjo03,2018,LAD
24,us US,L,L,"6' 3""",185,34431,2,55,0,52,55,55,0,0,0,0,0,0,0,0,0,0,0,0,2.2,556500,All-Star,haderjo01,2018,MIL
31,us US,L,L,"6' 4""",240,29727,6,148,146,148,138,0,0,0,0,0,0,84,95,2,181,10,1,0,4,13750000,All-Star,hamiljo03,2012,TEX
32,us US,L,L,"6' 4""",240,29727,7,151,142,151,108,0,0,0,0,0,0,19,6,83,108,37,6,0,1.4,17000000,,hamiljo03,2013,LAA
33,us US,L,L,"6' 4""",240,29727,8,89,88,89,74,0,0,0,0,0,0,68,7,0,75,14,1,0,1.4,17000000,,hamiljo03,2014,LAA
34,us US,L,L,"6' 4""",240,29727,9,50,41,50,42,0,0,0,0,0,0,35,0,11,46,1,9,0,0.4,22708749,,hamiljo03,2015,TEX
24,us US,R,R,"5' 8""",185,31966,2,104,56,104,73,0,0,0,28,14,25,1,0,12,13,1,33,5,-0.1,484000,,harrijo05,2012,PIT
25,us US,R,R,"5' 8""",185,31966,3,60,15,60,37,1,0,0,11,7,4,1,0,14,15,1,30,7,0.1,503000,,harrijo05,2013,PIT
26,us US,R,R,"5' 8""",185,31966,4,143,116,143,127,0,0,0,17,72,8,26,0,26,52,0,21,3,5.5,513000,All-Star,harrijo05,2014,PIT
27,us US,R,R,"5' 8""",185,31966,5,114,96,114,111,0,0,0,37,72,0,10,0,12,22,0,10,1,1.8,3050000,,harrijo05,2015,PIT
28,us US,R,R,"5' 8""",185,31966,6,131,122,131,128,0,0,0,128,0,0,0,0,1,1,0,5,1,1.9,5250000,,harrijo05,2016,PIT
29,us US,R,R,"5' 8""",185,31966,7,128,122,128,124,0,0,0,83,49,0,8,0,1,9,0,3,1,3.3,7750000,All-Star,harrijo05,2017,PIT
30,us US,R,R,"5' 8""",185,31966,8,97,84,97,88,0,0,0,87,2,0,0,0,0,0,0,11,0,0.3,10250000,,harrijo05,2018,PIT
28,us US,L,R,"6' 7""",250,30712,8,31,31,29,31,31,0,0,0,0,0,0,0,0,0,0,0,0,3.7,13750000,,johnsjo09,2012,MIA
29,us US,L,R,"6' 7""",250,30712,9,16,16,1,16,16,0,0,0,0,0,0,0,0,0,0,0,0,-1.5,13750000,,johnsjo09,2013,TOR
25,us US,R,R,"6' 4""",240,31943,2,48,0,45,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0.9,483000,,lindbjo01,2012,LAD
26,us US,R,R,"6' 4""",240,31943,3,8,5,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,500100,,lindbjo01,2013,TEX
29,us US,R,R,"6' 5""",245,31021,4,25,0,2,25,25,0,0,0,0,0,0,0,0,0,0,0,0,-0.4,504200,,luekejo01,2014,TBR
27,us US,L,L,"6' 3""",232,32389,2,59,0,55,59,59,0,0,0,0,0,0,0,0,0,0,0,0,-0.1,512500,,osichjo01,2016,SFG
29,us US,L,L,"6' 3""",232,32389,4,12,0,10,12,12,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,558000,,osichjo01,2018,SFG
27,us US,L,L,"6' 1""",205,30939,4,28,7,27,27,27,0,0,0,0,0,0,0,0,0,0,0,1,-0.8,482000,,outmajo01,2012,COL
28,us US,L,L,"6' 1""",205,30939,5,61,0,57,61,61,0,0,0,0,0,0,0,0,0,0,0,0,0.6,675000,,outmajo01,2013,COL
29,us US,L,L,"6' 1""",205,30939,6,31,0,2,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0.4,1250000,,outmajo01,2014,CLE
27,us US,R,R,"5' 10""",230,32185,3,73,62,73,68,0,68,0,0,0,0,0,0,0,0,0,8,1,1.7,510000,,phegljo01,2015,OAK
28,us US,R,R,"5' 10""",230,32185,4,26,23,25,26,1,25,0,0,0,0,0,0,0,0,0,1,0,0.2,512500,,phegljo01,2016,OAK
29,us US,R,R,"5' 10""",230,32185,5,57,45,57,56,0,56,0,0,0,0,0,0,0,0,0,4,1,0,545000,,phegljo01,2017,OAK
30,us US,R,R,"5' 10""",225,32185,6,39,27,39,39,0,39,0,0,0,0,0,0,0,0,0,2,1,0.3,905000,,phegljo01,2018,OAK
28,us US,R,R,"6' 4""",215,32163,2,10,0,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0.3,515000,,ravinjo01,2016,LAD
29,us US,R,R,"6' 4""",215,32163,3,14,0,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,-0.4,545000,,ravinjo01,2017,LAD
25,us US,L,R,"6' 2""",195,31827,4,156,152,156,144,0,0,0,0,0,0,0,14,136,150,12,3,0,4.6,485000,,reddijo01,2012,OAK
26,us US,L,R,"6' 2""",195,31827,5,114,108,114,113,0,0,0,0,0,0,0,0,113,113,1,2,0,2.4,510000,,reddijo01,2013,OAK
27,us US,L,R,"6' 2""",195,31827,6,109,100,109,108,0,0,0,0,0,0,0,1,107,108,0,5,2,3.2,2700000,,reddijo01,2014,OAK
28,us US,L,R,"6' 2""",195,31827,7,149,135,149,143,0,0,0,0,0,0,0,1,143,144,2,13,0,3.7,4100000,,reddijo01,2015,OAK
29,us US,L,R,"6' 2""",195,31827,8,47,38,47,42,0,0,0,0,0,0,0,0,42,42,0,7,0,0.2,6575000,,reddijo01,2016,LAD
30,us US,L,R,"6' 2""",195,31827,9,134,121,134,130,0,0,1,0,0,0,48,11,102,161,3,6,2,4.3,13000000,,reddijo01,2017,HOU
31,us US,L,R,"6' 2""",195,31827,10,134,119,134,128,0,0,0,0,0,0,43,0,111,128,4,10,2,1.8,13000000,,reddijo01,2018,HOU
29,us US,R,R,"6' 3""",205,30167,5,63,0,61,63,63,0,0,0,0,0,0,0,0,0,0,0,0,2,481000,,roenijo01,2012,COL
30,us US,R,R,"6' 3""",205,30167,6,63,0,7,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0.2,505000,,roenijo01,2013,MIN
24,us US,R,R,"5' 11""",186,32619,2,88,69,88,72,0,0,0,58,0,14,0,0,0,0,0,13,3,-0.6,490000,,rutlejo01,2013,COL
25,us US,R,R,"5' 11""",186,32619,3,105,75,105,87,0,0,0,17,5,69,0,0,0,0,0,21,1,-0.7,501000,,rutlejo01,2014,COL
28,us US,R,R,"5' 11""",186,32619,6,37,26,37,37,0,0,5,16,20,0,0,0,0,0,0,3,0,-0.5,600000,,rutlejo01,2017,BOS
29,us US,R,R,"6' 2""",215,31039,4,25,7,25,8,0,0,8,0,1,0,0,0,0,0,0,18,0,-0.4,506809,,satinjo01,2014,NYM
28,us US,L,L,"6' 2""",255,32473,2,54,0,49,54,54,0,0,0,0,0,0,0,0,0,0,0,0,-0.1,536625,,smokejo01,2017,NYM
29,us US,L,L,"6' 2""",255,32473,3,7,0,6,7,7,0,0,0,0,0,0,0,0,0,0,0,0,-0.4,570500,,smokejo01,2018,PIT
26,us US,R,R,"6' 4""",210,32216,4,8,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,-0.1,504000,,stinsjo01,2014,BAL
25,us US,L,R,"6' 1""",205,31713,4,104,90,104,100,0,100,0,0,0,0,0,0,0,0,0,12,0,-0.1,498920,,tholejo01,2012,NYM
26,us US,L,R,"6' 1""",205,31713,5,45,34,45,41,0,39,2,0,0,0,0,0,0,0,3,5,0,-0.8,1250000,,tholejo01,2013,TOR
27,us US,L,R,"6' 1""",205,31713,6,57,41,57,53,0,53,0,0,0,0,0,0,0,0,1,7,0,-0.3,1250000,,tholejo01,2014,TOR
28,us US,L,R,"6' 1""",205,31713,7,18,15,18,18,0,18,0,0,0,0,0,0,0,0,0,0,0,-0.5,1750000,,tholejo01,2015,TOR
29,us US,L,R,"6' 1""",205,31713,8,50,38,50,50,0,50,0,0,0,0,0,0,0,0,0,1,0,-0.8,800000,,tholejo01,2016,TOR
27,us US,R,R,"6' 1""",190,30974,3,21,16,2,21,21,0,0,0,0,0,0,0,0,0,0,0,0,-1,494500,,tomlijo01,2012,CLE
28,us US,R,R,"6' 1""",190,30974,4,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.1,501800,,tomlijo01,2013,CLE
29,us US,R,R,"6' 1""",190,30974,5,26,16,1,25,25,0,0,0,0,0,0,0,0,0,1,0,1,-0.3,800000,,tomlijo01,2014,CLE
30,us US,R,R,"6' 1""",190,30974,6,10,10,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,2,1500000,,tomlijo01,2015,CLE
31,us US,R,R,"6' 1""",190,30974,7,30,29,2,30,30,0,0,0,0,0,0,0,0,0,0,0,0,1.4,2250000,,tomlijo01,2016,CLE
32,us US,R,R,"6' 1""",190,30974,8,26,26,3,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0.9,2500000,,tomlijo01,2017,CLE
33,us US,R,R,"6' 1""",190,30974,9,32,9,4,32,32,0,0,0,0,0,0,0,0,0,0,0,0,-0.9,3000000,,tomlijo01,2018,CLE
33,us US,R,R,"6' 2""",230,28903,9,145,143,145,119,0,0,0,0,0,0,119,0,0,119,25,2,0,3.3,7000000,,willijo03,2012,MIN
34,us US,R,R,"6' 2""",230,28903,10,111,106,111,72,0,0,0,0,0,0,72,0,0,72,35,5,0,0.4,7000000,,willijo03,2013,MIN
35,us US,R,R,"6' 2""",230,28903,11,68,65,68,53,0,0,0,0,0,0,53,0,0,53,13,2,0,1,7000000,,willijo03,2014,MIN
32,us US,R,R,"6' 0""",175,29671,6,30,15,30,21,0,0,0,17,4,2,0,0,0,0,0,8,3,0.4,650000,,wilsojo03,2013,ARI
25,ve VE,R,R,"5' 11""",225,32598,2,57,47,57,25,0,25,0,0,0,0,0,0,0,0,21,10,0,0,500000,,pintojo01,2014,MIN
26,us US,L,R,"6' 1""",180,33523,2,102,75,102,95,0,0,0,0,0,95,0,0,0,0,0,14,1,1.3,545000,,riddljt01,2018,MIA
32,do DO,R,R,"6' 2""",195,30025,8,32,0,1,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1500000,,nunezle01,2014,TBR
25,pr PR,L,R,"5' 9""",195,32828,3,10,5,10,7,0,7,0,0,0,0,0,0,0,0,0,3,0,-0.5,507500,,centeju01,2015,MIL
28,pr PR,L,R,"5' 9""",195,32828,6,10,9,10,10,0,10,0,0,0,0,0,0,0,0,0,0,0,-0.4,600000,,centeju01,2018,TEX
33,do DO,R,R,"6' 2""",170,28778,12,43,0,40,43,43,0,0,0,0,0,0,0,0,0,0,0,0,0.7,1250000,,cruzju02,2012,PIT
25,do DO,L,R,"6' 2""",245,31952,4,93,42,93,49,0,0,0,0,49,0,0,0,0,0,0,48,2,0.2,480000,,francju02,2012,ATL
26,do DO,L,R,"6' 2""",245,31952,5,35,31,35,30,0,0,0,0,30,0,0,0,0,0,2,4,0,0,496250,,francju02,2013,ATL
25,do DO,R,R,"6' 1""",215,32584,2,116,105,116,112,0,0,0,0,0,0,0,112,0,112,0,4,2,5.3,506636,,lagarju01,2014,NYM
26,do DO,R,R,"6' 1""",215,32584,3,143,106,143,139,0,0,0,0,0,0,0,137,2,139,0,12,2,0.5,528696,,lagarju01,2015,NYM
27,do DO,R,R,"6' 1""",215,32584,4,79,31,79,71,0,0,0,0,0,0,1,68,2,71,0,20,5,0.8,2500000,,lagarju01,2016,NYM
28,do DO,R,R,"6' 1""",215,32584,5,94,58,94,85,0,0,0,0,0,0,0,85,0,85,0,11,5,1.8,4500000,,lagarju01,2017,NYM
29,do DO,R,R,"6' 1""",215,32584,6,30,13,30,20,0,0,0,0,0,0,0,20,0,20,0,12,1,1,6500000,,lagarju01,2018,NYM
26,do DO,R,R,"6' 4""",210,33134,2,40,0,3,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0.3,535000,,minayju01,2017,CHW
27,do DO,R,R,"6' 4""",210,33134,3,52,0,2,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0.9,558000,,minayju01,2018,CHW
25,do DO,R,R,"6' 4""",252,31655,2,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0.5,480000,,nicasju01,2012,COL
26,do DO,R,R,"6' 4""",252,31655,3,31,31,28,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0.4,491000,,nicasju01,2013,COL
27,do DO,R,R,"6' 4""",252,31655,4,33,14,32,33,33,0,0,0,0,0,0,0,0,0,0,0,0,-0.7,2025000,,nicasju01,2014,COL
